feature,coefficient
Vessel_density_zone_c Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c,-6311.152367165397
Vessel_density_zone_c Distance_tortuosity_zone_c Artery_Distance_tortuosity_zone_c,-71.17697465664638
Vessel_density_zone_c Distance_tortuosity_zone_c Vein_Fractal_dimension_zone_c,-115.95318224252884
Vessel_density_zone_c Distance_tortuosity_zone_c Vein_Distance_tortuosity_zone_c,-59.72802735232211
Vessel_density_zone_c Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,-52.132784880678784
Vessel_density_zone_c Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,34.36267724515765
Vessel_density_zone_c Distance_tortuosity_zone_c AVR_Knudtson_zone_c,19547.651996873607
Vessel_density_zone_c Tortuosity_density_zone_c^2,-18081.68618708016
Vessel_density_zone_c Tortuosity_density_zone_c Artery_Fractal_dimension_zone_c,20513.32977627962
Vessel_density_zone_c Tortuosity_density_zone_c Artery_Distance_tortuosity_zone_c,938.7036314572987
Vessel_density_zone_c Tortuosity_density_zone_c Vein_Fractal_dimension_zone_c,-15150.500012440994
Vessel_density_zone_c Tortuosity_density_zone_c Vein_Distance_tortuosity_zone_c,2825.337010381784
Vessel_density_zone_c Tortuosity_density_zone_c CRAE_Knudtson_zone_c,-527.0502419100346
Vessel_density_zone_c Tortuosity_density_zone_c CRVE_Knudtson_zone_c,214.65485680495328
Vessel_density_zone_c Tortuosity_density_zone_c AVR_Knudtson_zone_c,4284.781826536458
Vessel_density_zone_c Artery_Fractal_dimension_zone_c^2,-24405.5397694066
Vessel_density_zone_c Artery_Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c,2008.4589871903572
Vessel_density_zone_c Artery_Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c,-18562.01184476995
Vessel_density_zone_c Artery_Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c,3071.412624488846
Vessel_density_zone_c Artery_Fractal_dimension_zone_c CRAE_Knudtson_zone_c,-150.70975140318112
Vessel_density_zone_c Artery_Fractal_dimension_zone_c CRVE_Knudtson_zone_c,513.6970053703785
Vessel_density_zone_c Artery_Fractal_dimension_zone_c AVR_Knudtson_zone_c,-197.39501067079863
Vessel_density_zone_c Artery_Distance_tortuosity_zone_c^2,-8.241655193733706
Vessel_density_zone_c Artery_Distance_tortuosity_zone_c Vein_Fractal_dimension_zone_c,3356.719551819293
Vessel_density_zone_c Artery_Distance_tortuosity_zone_c Vein_Distance_tortuosity_zone_c,22.20423385523839
Vessel_density_zone_c Artery_Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,24.63415451398037
Vessel_density_zone_c Artery_Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,-15.873045094996435
Vessel_density_zone_c Artery_Distance_tortuosity_zone_c AVR_Knudtson_zone_c,-7289.55986571506
Vessel_density_zone_c Vein_Fractal_dimension_zone_c^2,-26737.62466188827
Vessel_density_zone_c Vein_Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c,1670.06596128145
Vessel_density_zone_c Vein_Fractal_dimension_zone_c CRAE_Knudtson_zone_c,-139.5548372193592
Vessel_density_zone_c Vein_Fractal_dimension_zone_c CRVE_Knudtson_zone_c,507.9737580516314
Vessel_density_zone_c Vein_Fractal_dimension_zone_c AVR_Knudtson_zone_c,-6881.430829883251
Vessel_density_zone_c Vein_Distance_tortuosity_zone_c^2,17.549407144616126
