feature,coefficient
Average_width_zone_c Distance_tortuosity_zone_c AVR_Knudtson_zone_c,-0.11346655247560111
Average_width_zone_c Tortuosity_density_zone_c^2,0.3059435764613294
Average_width_zone_c Tortuosity_density_zone_c Artery_Fractal_dimension_zone_c,-0.06799774496802746
Average_width_zone_c Tortuosity_density_zone_c Artery_Distance_tortuosity_zone_c,-0.0014809818669574426
Average_width_zone_c Tortuosity_density_zone_c Vein_Fractal_dimension_zone_c,0.1474671451224236
Average_width_zone_c Tortuosity_density_zone_c Vein_Distance_tortuosity_zone_c,-0.005790806211127375
Average_width_zone_c Tortuosity_density_zone_c CRAE_Knudtson_zone_c,-0.001016079072698517
Average_width_zone_c Tortuosity_density_zone_c CRVE_Knudtson_zone_c,0.0007613163071056306
Average_width_zone_c Tortuosity_density_zone_c AVR_Knudtson_zone_c,0.12998994324914565
Average_width_zone_c Artery_Fractal_dimension_zone_c^2,-0.48333549747494386
Average_width_zone_c Artery_Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c,0.016728181644424245
Average_width_zone_c Artery_Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c,-0.501766551303042
Average_width_zone_c Artery_Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c,-0.0037293866102645623
Average_width_zone_c Artery_Fractal_dimension_zone_c CRAE_Knudtson_zone_c,0.004027991614570681
Average_width_zone_c Artery_Fractal_dimension_zone_c CRVE_Knudtson_zone_c,-0.0006659199013512307
Average_width_zone_c Artery_Fractal_dimension_zone_c AVR_Knudtson_zone_c,-0.674725990118187
Average_width_zone_c Artery_Distance_tortuosity_zone_c^2,-3.5670012437094556e-05
Average_width_zone_c Artery_Distance_tortuosity_zone_c Vein_Fractal_dimension_zone_c,0.006610764395272639
Average_width_zone_c Artery_Distance_tortuosity_zone_c Vein_Distance_tortuosity_zone_c,-7.806121101339158e-05
Average_width_zone_c Artery_Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,-5.335872890555038e-05
Average_width_zone_c Artery_Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,2.8001477403449826e-05
Average_width_zone_c Artery_Distance_tortuosity_zone_c AVR_Knudtson_zone_c,0.011543993133882324
Average_width_zone_c Vein_Fractal_dimension_zone_c^2,-0.5303949242101602
Average_width_zone_c Vein_Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c,0.0073544549789654745
Average_width_zone_c Vein_Fractal_dimension_zone_c CRAE_Knudtson_zone_c,0.014353360439706808
Average_width_zone_c Vein_Fractal_dimension_zone_c CRVE_Knudtson_zone_c,-0.009846642145149076
Average_width_zone_c Vein_Fractal_dimension_zone_c AVR_Knudtson_zone_c,-3.938016398501467
Average_width_zone_c Vein_Distance_tortuosity_zone_c^2,-0.0001637317127318738
Average_width_zone_c Vein_Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,-0.0002909496661160915
Average_width_zone_c Vein_Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,0.00018256950944461892
Average_width_zone_c Vein_Distance_tortuosity_zone_c AVR_Knudtson_zone_c,0.08771369496957204
Average_width_zone_c CRAE_Knudtson_zone_c^2,3.404090370295876e-05
Average_width_zone_c CRAE_Knudtson_zone_c CRVE_Knudtson_zone_c,-4.7038675084820625e-05
Average_width_zone_c CRAE_Knudtson_zone_c AVR_Knudtson_zone_c,-0.01579270762104379
Average_width_zone_c CRVE_Knudtson_zone_c^2,1.5434219104548674e-05
Average_width_zone_c CRVE_Knudtson_zone_c AVR_Knudtson_zone_c,0.008738087203909117
Average_width_zone_c AVR_Knudtson_zone_c^2,1.682168480442722
Distance_tortuosity_zone_c^3,0.000158494772794171
Distance_tortuosity_zone_c^2 Tortuosity_density_zone_c,-0.05108279003533925
Distance_tortuosity_zone_c^2 Artery_Fractal_dimension_zone_c,0.0464158054239949
Distance_tortuosity_zone_c^2 Artery_Distance_tortuosity_zone_c,0.00030991669460522786
Distance_tortuosity_zone_c^2 Vein_Fractal_dimension_zone_c,-0.004916761227984734
Distance_tortuosity_zone_c^2 Vein_Distance_tortuosity_zone_c,-0.0009907058465632446
Distance_tortuosity_zone_c^2 CRAE_Knudtson_zone_c,-0.0006023988372731992
Distance_tortuosity_zone_c^2 CRVE_Knudtson_zone_c,0.0005088636638745925
Distance_tortuosity_zone_c^2 AVR_Knudtson_zone_c,0.20015656067778254
Distance_tortuosity_zone_c Tortuosity_density_zone_c^2,0.7079486971569225
Distance_tortuosity_zone_c Tortuosity_density_zone_c Artery_Fractal_dimension_zone_c,2.1458421658264517
Distance_tortuosity_zone_c Tortuosity_density_zone_c Artery_Distance_tortuosity_zone_c,-0.008459753454717944
Distance_tortuosity_zone_c Tortuosity_density_zone_c Vein_Fractal_dimension_zone_c,0.9360482487444
Distance_tortuosity_zone_c Tortuosity_density_zone_c Vein_Distance_tortuosity_zone_c,0.0325892773072628
Distance_tortuosity_zone_c Tortuosity_density_zone_c CRAE_Knudtson_zone_c,0.016264044834315206
Distance_tortuosity_zone_c Tortuosity_density_zone_c CRVE_Knudtson_zone_c,-0.012283168918420628
Distance_tortuosity_zone_c Tortuosity_density_zone_c AVR_Knudtson_zone_c,-5.150058418573272
Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c^2,6.404217599812477
Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c,0.0076949801660826656
Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c,0.07371179508554986
Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c,-0.018023358243918985
Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c CRAE_Knudtson_zone_c,-0.024151618389003482
Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c CRVE_Knudtson_zone_c,0.01718033519914286
Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c AVR_Knudtson_zone_c,9.036190528608955
Distance_tortuosity_zone_c Artery_Distance_tortuosity_zone_c^2,9.286016817444676e-05
Distance_tortuosity_zone_c Artery_Distance_tortuosity_zone_c Vein_Fractal_dimension_zone_c,-0.017035700489378303
